sequence_id,Fixation_Count,Saccade_Count,Fixation_Ratio,MeanVelocity,MaxVelocity_Global,Velocity_STD,Total_Fixation_Duration,Mean_Fixation_Duration,abnormal_type,label_encoded
NOR_04177,145,5,0.9666666666666667,0.1205358005709415,9.953085364410878,0.8405545963758687,145,1,normal,0
NOR_04178,143,7,0.9533333333333334,0.12260712651154604,4.978610017250479,0.573557441,143,1,normal,0
NOR_04179,148,2,0.9866666666666667,0.05096639,1.166644314,0.17096343708077985,148,1,normal,0
NOR_04180,148,2,0.9866666666666667,0.054235352,1.532884209783336,0.19121813510561228,148,1,normal,0
NOR_04181,147,3,0.98,0.036453433,1.171456453145306,0.1490778985894057,147,1,normal,0
NOR_04182,148,2,0.9866666666666667,0.10113302867348561,8.960398833,0.7426498383626475,148,1,normal,0
NOR_04183,146,4,0.9733333333333334,0.058808541071162936,1.814220375106773,0.19788590258797129,146,1,normal,0
NOR_04184,145,5,0.9666666666666667,0.097991362,4.555880236226694,0.5374536835274644,145,1,normal,0
NOR_04185,146,4,0.9733333333333334,0.030873468667986004,0.5516883238284818,0.092516948,146,1,normal,0
NOR_04186,147,3,0.98,0.055780397,3.076488818166815,0.316612332,147,1,normal,0
NOR_04187,144,6,0.96,0.048687023295089095,0.7243764202907537,0.14285282736601465,144,1,normal,0
NOR_04188,147,3,0.98,0.033867044590963145,0.9149827527023349,0.126207341,147,1,normal,0
NOR_04189,147,3,0.98,0.053715077404930804,1.715566696010812,0.23460423147995618,147,1,normal,0
NOR_04190,150,0,1,0.096477362,10.82044266398603,0.8908401734932172,150,1,normal,0
NOR_04191,149,1,0.9933333333333333,0.1726469972181485,13.72802612846235,1.2659711377637675,149,1,normal,0
NOR_04192,150,0,1,0.045500522,1.967769522,0.2095127417537289,150,1,normal,0
NOR_04193,146,4,0.9733333333333334,0.2059361477191034,13.76303282657751,1.3133147222930839,146,1,normal,0
NOR_04194,146,4,0.9733333333333334,0.08290643,4.214072928039689,0.42642070490505024,146,1,normal,0
NOR_04195,147,3,0.98,0.036819662,0.7678119013477506,0.11893399737788544,147,1,normal,0
NOR_04196,150,0,1,0.016433521965434503,0.2453707502848901,0.039764895,150,1,normal,0
NOR_04197,150,0,1,0.031839833,0.2416910705789798,0.063409272,150,1,normal,0
NOR_04198,149,1,0.9933333333333333,0.026098361552304918,0.335218697,0.054836293,149,1,normal,0
NOR_04199,149,1,0.9933333333333333,0.017606251782662775,0.3813032550749387,0.044265130278929504,149,1,normal,0
NOR_04200,150,0,1,0.018270892867360177,0.1987979176602461,0.037065255,150,1,normal,0
NOR_04201,150,0,1,0.018963674661378778,0.1995895971039679,0.036750634494001164,150,1,normal,0
NOR_04202,149,1,0.9933333333333333,0.019570070136099682,0.3123239261158119,0.040193597,149,1,normal,0
NOR_04203,149,1,0.9933333333333333,0.023741803762893043,0.3586148495667218,0.047949208161354284,149,1,normal,0
NOR_04204,150,0,1,0.019772857353456602,0.1889904251583012,0.034237206,150,1,normal,0
NOR_04205,149,1,0.9933333333333333,0.026638265824904667,0.3134292201015518,0.056361618,149,1,normal,0
NOR_04206,147,3,0.98,0.029527025,1.364987631179128,0.12304866614070996,147,1,normal,0
NOR_04207,148,2,0.9866666666666667,0.03837555,1.674691556484431,0.17837547926519262,148,1,normal,0
NOR_04208,148,2,0.9866666666666667,0.046346792,2.521265692285568,0.256634027,148,1,normal,0
NOR_04209,148,2,0.9866666666666667,0.037090033,0.758070401,0.12277231294893508,148,1,normal,0
NOR_04210,150,0,1,0.027183649161421013,0.8176658744817545,0.094783706,150,1,normal,0
NOR_04211,149,1,0.9933333333333333,0.031779731,1.221768576365968,0.11960896799784788,149,1,normal,0
NOR_04212,150,0,1,0.018986734014501905,0.4650958398589501,0.043462003,150,1,normal,0
NOR_04213,149,1,0.9933333333333333,0.024236853,0.4450191598779793,0.050459834,149,1,normal,0
NOR_04214,149,1,0.9933333333333333,0.024920826,0.4765845955071303,0.0598454,149,1,normal,0
NOR_04215,149,1,0.9933333333333333,0.067234148,2.230109731646768,0.2584710953695316,149,1,normal,0
NOR_04216,150,0,1,0.11190956038876841,12.41436445684293,1.018146032765492,150,1,normal,0
NOR_04217,149,1,0.9933333333333333,0.030855449,0.3836024156602349,0.066701977,149,1,normal,0
NOR_04218,150,0,1,0.030707633705468935,0.4156950848706373,0.06322785,150,1,normal,0
NOR_04219,149,1,0.9933333333333333,0.021678311,0.3308060187053253,0.04560378,149,1,normal,0
NOR_04220,150,0,1,0.019415062196703158,0.2977992407763694,0.042995389876145165,150,1,normal,0
NOR_04221,149,1,0.9933333333333333,0.023043524099461938,0.3717730223344884,0.050419485233361504,149,1,normal,0
NOR_04222,148,2,0.9866666666666667,0.025717553,0.433939481,0.068298001,148,1,normal,0
NOR_04223,150,0,1,0.022072848,0.2291023200806794,0.043278175,150,1,normal,0
NOR_04224,149,1,0.9933333333333333,0.020298741,0.4431957580219539,0.049351383,149,1,normal,0
NOR_04225,149,1,0.9933333333333333,0.030817022124480876,0.5464084039370807,0.079409215,149,1,normal,0
NOR_04226,150,0,1,0.026990948871164554,0.5153692073095006,0.073440331,150,1,normal,0
NOR_04227,149,1,0.9933333333333333,0.02103569,0.3210759355684813,0.040699867,149,1,normal,0
NOR_04228,150,0,1,0.024543147569065286,0.252738903,0.048131958440509194,150,1,normal,0
NOR_04229,150,0,1,0.025538045793142748,0.2339434994078027,0.04917317,150,1,normal,0
NOR_04230,150,0,1,0.031226462,0.2574201676279372,0.058617943,150,1,normal,0
NOR_04231,150,0,1,0.023327579966446046,0.2642207337140135,0.048088092,150,1,normal,0
NOR_04232,150,0,1,0.024758442,0.2806044001083835,0.052865642746005484,150,1,normal,0
NOR_04233,150,0,1,0.031901541,0.2653829559631347,0.056489995162674805,150,1,normal,0
NOR_04234,150,0,1,0.024099449,0.2563850055084591,0.045490532,150,1,normal,0
NOR_04235,150,0,1,0.029379963,0.2341079693913754,0.050859812,150,1,normal,0
NOR_04236,150,0,1,0.023152900177230862,0.2802100681222092,0.046232283,150,1,normal,0
NOR_04237,150,0,1,0.020655160384541685,0.2841636541376222,0.040811329,150,1,normal,0
NOR_04238,150,0,1,0.022129291111736258,0.2494801111273645,0.039770896,150,1,normal,0
NOR_04239,150,0,1,0.02438636,0.291983577,0.052243285,150,1,normal,0
NOR_04240,150,0,1,0.018321353748786427,0.2810957453042582,0.035376010291783354,150,1,normal,0
NOR_04241,149,1,0.9933333333333333,0.025884811,0.3355892571521606,0.051725167484576985,149,1,normal,0
NOR_04242,149,1,0.9933333333333333,0.039583077,0.3936314573277805,0.078280886,149,1,normal,0
NOR_04243,149,1,0.9933333333333333,0.029824642,0.6201156108612342,0.08652551,149,1,normal,0
NOR_04244,149,1,0.9933333333333333,0.037721421,0.8624934516858741,0.11614792679962961,149,1,normal,0
NOR_04245,149,1,0.9933333333333333,0.038377307853072945,1.402654771090099,0.1680918600115811,149,1,normal,0
NOR_04246,147,3,0.98,0.17069435321855922,6.662688541950089,0.765920919,147,1,normal,0
NOR_04247,147,3,0.98,0.14861314264514114,6.607909096715693,0.8161726590111046,147,1,normal,0
NOR_04248,148,2,0.9866666666666667,0.045020821,1.814581956329644,0.21015638715751375,148,1,normal,0
NOR_04249,148,2,0.9866666666666667,0.038602312,1.613435082661103,0.16259988946983617,148,1,normal,0
NOR_04250,146,4,0.9733333333333334,0.12214789855411837,8.160572592335233,0.724532068,146,1,normal,0
NOR_04251,148,2,0.9866666666666667,0.1122223756559216,8.104603089748505,0.7421147564535729,148,1,normal,0
NOR_04252,147,3,0.98,0.042406976,1.613004623827644,0.15867877006548894,147,1,normal,0
NOR_04253,149,1,0.9933333333333333,0.086258017,8.084323737391829,0.666116023,149,1,normal,0
NOR_04254,150,0,1,0.039669365,1.353266374395023,0.14227144303629197,150,1,normal,0
NOR_04255,149,1,0.9933333333333333,0.052836365,2.833949500994524,0.2701044194706808,149,1,normal,0
NOR_04256,150,0,1,0.025515197,1.198758117353275,0.099776119,150,1,normal,0
NOR_04257,149,1,0.9933333333333333,0.037550758131365554,1.198096577613279,0.11651455203494263,149,1,normal,0
NOR_04258,148,2,0.9866666666666667,0.074530697,4.193414796704769,0.3648621127802808,148,1,normal,0
NOR_04259,149,1,0.9933333333333333,0.034557144,0.6357180003016158,0.081039383,149,1,normal,0
NOR_04260,149,1,0.9933333333333333,0.057140078,3.773553187424884,0.3127804669620777,149,1,normal,0
NOR_04261,145,5,0.9666666666666667,0.064141926,3.781166795071232,0.3181649645638063,145,1,normal,0
NOR_04262,146,4,0.9733333333333334,0.11940893002923332,7.579289052958991,0.6725542913040936,146,1,normal,0
NOR_04263,146,4,0.9733333333333334,0.035643117586258787,0.5438423106206022,0.083005059,146,1,normal,0
NOR_04264,144,6,0.96,0.042632326,0.7372624966322633,0.10707873163152247,144,1,normal,0
NOR_04265,149,1,0.9933333333333333,0.039947921943340556,1.147670564407322,0.13808110087847394,149,1,normal,0
NOR_04266,149,1,0.9933333333333333,0.030725055,0.8892889782500121,0.090402466,149,1,normal,0
NOR_04267,146,4,0.9733333333333334,0.062799981,1.526668825908881,0.20486550568627496,146,1,normal,0
NOR_04268,143,7,0.9533333333333334,0.077218469,1.565191149864118,0.23991662964252228,143,1,normal,0
NOR_04269,145,5,0.9666666666666667,0.13499724125470916,7.775238834,0.7420978652926274,145,1,normal,0
NOR_04270,148,2,0.9866666666666667,0.11061002708747104,7.753938449,0.7061549296328068,148,1,normal,0
NOR_04271,145,5,0.9666666666666667,0.066419278,2.580238819652704,0.26939186935705517,145,1,normal,0
NOR_04272,149,1,0.9933333333333333,0.028678245349044687,0.7034609562338173,0.074898919,149,1,normal,0
NOR_04273,149,1,0.9933333333333333,0.029401146717686687,0.8625892084536549,0.07619126,149,1,normal,0
NOR_04274,148,2,0.9866666666666667,0.064258083,1.644295625008708,0.21351806748785476,148,1,normal,0
NOR_04275,149,1,0.9933333333333333,0.037515733638672256,1.397170042618133,0.13136071910268993,149,1,normal,0
NOR_04276,148,2,0.9866666666666667,0.054602118,1.132025336424609,0.16209771590966673,148,1,normal,0
NOR_04277,148,2,0.9866666666666667,0.044360122,1.119572320924278,0.11979180273751316,148,1,normal,0
NOR_04278,149,1,0.9933333333333333,0.063340135,3.900812528556102,0.3552776766068975,149,1,normal,0
NOR_04279,149,1,0.9933333333333333,0.037681433,0.4901349610597065,0.078302854,149,1,normal,0
NOR_04280,149,1,0.9933333333333333,0.030646035152105865,0.454304672,0.060656326,149,1,normal,0
NOR_04281,149,1,0.9933333333333333,0.050511265553239024,0.8919313752269933,0.12742330301429675,149,1,normal,0
NOR_04282,147,3,0.98,0.06324552,2.231833341348518,0.24351856506124023,147,1,normal,0
NOR_04283,145,5,0.9666666666666667,0.057449353713616085,0.8363751326077649,0.14011106318214853,145,1,normal,0
NOR_04284,148,2,0.9866666666666667,0.041967444,1.344672585602376,0.14548757128447826,148,1,normal,0
NOR_04285,147,3,0.98,0.049922061,1.007310528735085,0.13744989696503873,147,1,normal,0
NOR_04286,150,0,1,0.041267201359756846,2.023306565559566,0.17113371083950574,150,1,normal,0
NOR_04287,146,4,0.9733333333333334,0.11956432683877322,6.073721770246395,0.7053738237007178,146,1,normal,0
NOR_04288,148,2,0.9866666666666667,0.031413897,0.6750482375445521,0.080918628,148,1,normal,0
NOR_04289,149,1,0.9933333333333333,0.058493629421565836,1.287572265019032,0.1992877336028235,149,1,normal,0
NOR_04290,147,3,0.98,0.034949069,1.047254084067525,0.098264742,147,1,normal,0
NOR_04291,150,0,1,0.028465467,0.2622634396500657,0.050683169,150,1,normal,0
NOR_04292,150,0,1,0.028262919,0.2689040663655743,0.048414332761931494,150,1,normal,0
NOR_04293,150,0,1,0.022269906,0.2146030360716005,0.038406879171616705,150,1,normal,0
NOR_04294,149,1,0.9933333333333333,0.042339397,2.353941425887561,0.19936614767088462,149,1,normal,0
NOR_04295,149,1,0.9933333333333333,0.087059106,5.09337303,0.5840997825202455,149,1,normal,0
NOR_04296,149,1,0.9933333333333333,0.025249143547061693,0.9951110517643397,0.083761989,149,1,normal,0
NOR_04297,147,3,0.98,0.05493858,2.452511381045483,0.29105993494217586,147,1,normal,0
NOR_04298,149,1,0.9933333333333333,0.021934143332071578,0.3773327186666944,0.047379154,149,1,normal,0
NOR_04299,147,3,0.98,0.032331426,0.7016939236057529,0.10704070973647492,147,1,normal,0
NOR_04300,146,4,0.9733333333333334,0.11933180045530697,4.864950425909909,0.5916516342875286,146,1,normal,0
NOR_04301,149,1,0.9933333333333333,0.037853798,1.623861447590365,0.18031727082596777,149,1,normal,0
NOR_04302,150,0,1,0.085044153,9.720767923113533,0.7929326981150505,150,1,normal,0
NOR_04303,147,3,0.98,0.063568564,3.265502533238933,0.3348543611997144,147,1,normal,0
NOR_04304,149,1,0.9933333333333333,0.059742306,2.451770308588903,0.2665846193736852,149,1,normal,0
NOR_04305,149,1,0.9933333333333333,0.046919476190170145,2.437675818408721,0.2791678687971036,149,1,normal,0
NOR_04306,149,1,0.9933333333333333,0.051808207093918736,4.876813471726236,0.4022936637325831,149,1,normal,0
NOR_04307,149,1,0.9933333333333333,0.10227943164780835,9.763655292,0.8375385568610704,149,1,normal,0
NOR_04308,149,1,0.9933333333333333,0.025666339829934586,1.234226910148578,0.10610301515974133,149,1,normal,0
NOR_04309,148,2,0.9866666666666667,0.029612677435384066,1.277009500535486,0.12358336373553065,148,1,normal,0
NOR_04310,149,1,0.9933333333333333,0.021652133220943368,1.129966658,0.097057313,149,1,normal,0
NOR_04311,149,1,0.9933333333333333,0.090013982,5.081714614077246,0.5137457981938792,149,1,normal,0
NOR_04312,147,3,0.98,0.036426365,0.8615450692505061,0.11559470356855156,147,1,normal,0
NOR_04313,147,3,0.98,0.030588401211524202,0.6282820443763435,0.094189916,147,1,normal,0
NOR_04314,148,2,0.9866666666666667,0.023986842476287983,0.7285520934631714,0.077395641,148,1,normal,0
NOR_04315,149,1,0.9933333333333333,0.02190258,0.9503155656117025,0.084374792,149,1,normal,0
NOR_04316,149,1,0.9933333333333333,0.037724754,0.9049632765566862,0.1315693392845455,149,1,normal,0
NOR_04317,146,4,0.9733333333333334,0.028103266411915993,0.6548431518291707,0.089873723,146,1,normal,0
NOR_04318,147,3,0.98,0.041015649,0.8596718854654736,0.13098174218937256,147,1,normal,0
NOR_04319,148,2,0.9866666666666667,0.025683229064650367,0.7302396529928867,0.080526788,148,1,normal,0
NOR_04320,147,3,0.98,0.039828724,1.307415804850121,0.18292458344984294,147,1,normal,0
NOR_04321,144,6,0.96,0.16280640982301647,10.64250686312215,0.9502614044637041,144,1,normal,0
NOR_04322,147,3,0.98,0.1767440186366137,18.80096004991035,1.5523540395448678,147,1,normal,0
NOR_04323,147,3,0.98,0.055893455155260494,1.869645488349716,0.27060761334785227,147,1,normal,0
NOR_04324,148,2,0.9866666666666667,0.056957841,3.115274811229947,0.34365276240164105,148,1,normal,0
NOR_04325,148,2,0.9866666666666667,0.075453383,6.251427225671706,0.5693708486791764,148,1,normal,0
NOR_04326,146,4,0.9733333333333334,0.091278678,3.747371558308319,0.4191049277788832,146,1,normal,0
NOR_04327,148,2,0.9866666666666667,0.052020278,1.379805628850371,0.20459374509134143,148,1,normal,0
NOR_04328,150,0,1,0.022360153,1.425995538968355,0.12007194083850033,150,1,normal,0
NOR_04329,148,2,0.9866666666666667,0.10942173141898186,7.127263637041077,0.687085958,148,1,normal,0
NOR_04330,150,0,1,0.023096363306724536,1.585386122,0.13083197202939692,150,1,normal,0
NOR_04331,147,3,0.98,0.047567662,2.024431565891643,0.20424977195092425,147,1,normal,0
NOR_04332,148,2,0.9866666666666667,0.085551137,2.849907399133193,0.35684941447995533,148,1,normal,0
NOR_04333,149,1,0.9933333333333333,0.25372920207389466,14.19618587182645,1.6736911678711155,149,1,normal,0
NOR_04334,149,1,0.9933333333333333,0.099213708,4.739691346470663,0.5206542063303543,149,1,normal,0
NOR_04335,146,4,0.9733333333333334,0.048536604952694365,1.014317522863506,0.17280142047546831,146,1,normal,0
NOR_04336,149,1,0.9933333333333333,0.022752058,0.4580329776759287,0.060194177,149,1,normal,0
NOR_04337,149,1,0.9933333333333333,0.022632759,0.418385292,0.059813784,149,1,normal,0
NOR_04338,148,2,0.9866666666666667,0.049750358,1.286748426508795,0.1750756454810082,148,1,normal,0
NOR_04339,149,1,0.9933333333333333,0.043982608,1.769117378839061,0.18673070843129339,149,1,normal,0
NOR_04340,150,0,1,0.031470215,1.181232271104679,0.11123073165432619,150,1,normal,0
NOR_04341,147,3,0.98,0.063131308,2.120666424377402,0.280892515,147,1,normal,0
NOR_04342,148,2,0.9866666666666667,0.048062190509290045,2.630577346213839,0.23721856536433844,148,1,normal,0
NOR_04343,150,0,1,0.12392125318320384,7.910358734796829,0.9090470398816846,150,1,normal,0
NOR_04344,150,0,1,0.14365760866313715,15.81306303430249,1.306442213,150,1,normal,0
NOR_04345,150,0,1,0.1238970015576813,15.85296693288585,1.2934449470413525,150,1,normal,0
NOR_04346,148,2,0.9866666666666667,0.041219297,2.634745757364735,0.2230875468388365,148,1,normal,0
NOR_04347,150,0,1,0.017997168667281935,0.2165969496370551,0.034380296675920026,150,1,normal,0
NOR_04348,149,1,0.9933333333333333,0.021327214707858397,0.7857665792795847,0.069457682,149,1,normal,0
NOR_04349,149,1,0.9933333333333333,0.020822888,0.6291497041685808,0.059525132337286325,149,1,normal,0
NOR_04350,148,2,0.9866666666666667,0.028393117874334888,0.6262614682878198,0.08345525,148,1,normal,0
NOR_04351,149,1,0.9933333333333333,0.024893324946282876,0.4587913869460034,0.059404332632342634,149,1,normal,0
NOR_04352,148,2,0.9866666666666667,0.023364931,0.5160260278430419,0.067355382,148,1,normal,0
NOR_04353,150,0,1,0.023157974,0.6970593005021166,0.06486381,150,1,normal,0
NOR_04354,148,2,0.9866666666666667,0.10221931493158483,7.006889798106593,0.691704031,148,1,normal,0
NOR_04355,149,1,0.9933333333333333,0.034249043,2.792848601828678,0.22802984614772792,149,1,normal,0
NOR_04356,148,2,0.9866666666666667,0.073552101,4.797764954695491,0.3979694248435248,148,1,normal,0
NOR_04357,148,2,0.9866666666666667,0.037886047,0.7158927567276235,0.096436359,148,1,normal,0
NOR_04358,149,1,0.9933333333333333,0.047286016,2.850613493951946,0.23358329317604648,149,1,normal,0
NOR_04359,149,1,0.9933333333333333,0.035594099,0.8916698538128327,0.08114086,149,1,normal,0
NOR_04360,149,1,0.9933333333333333,0.030492720927102403,0.3485297212221496,0.049330319446157726,149,1,normal,0
NOR_04361,150,0,1,0.026545855,0.2091266659244244,0.036057223987392494,150,1,normal,0
NOR_04362,150,0,1,0.028109331479745776,0.2200063906963275,0.04211692,150,1,normal,0
NOR_04363,150,0,1,0.025090173607115237,0.1949834035603239,0.037580371138625196,150,1,normal,0
NOR_04364,150,0,1,0.023173097167623072,0.2334678914468165,0.034231661225636756,150,1,normal,0
NOR_04365,150,0,1,0.022936426,0.207118763,0.034634499763183176,150,1,normal,0
NOR_04366,150,0,1,0.02252017,0.2276366542859265,0.035455422,150,1,normal,0
NOR_04367,150,0,1,0.023974039979854023,0.2353935486049535,0.038014793,150,1,normal,0
NOR_04368,150,0,1,0.026351205392341905,0.2497397007897691,0.039710417,150,1,normal,0
NOR_04369,150,0,1,0.024032016704037873,0.2256537885549573,0.0356936,150,1,normal,0
NOR_04370,150,0,1,0.034547394571372805,0.3135342314452444,0.054122936095490216,150,1,normal,0
NOR_04371,149,1,0.9933333333333333,0.027590712198855165,0.3223877444564641,0.046799089,149,1,normal,0
NOR_04372,150,0,1,0.027965977781231624,0.276274372,0.046216056,150,1,normal,0
NOR_04373,149,1,0.9933333333333333,0.037491046,1.021206612935081,0.092540234,149,1,normal,0
NOR_04374,148,2,0.9866666666666667,0.054355223,1.802483976151541,0.22275346215733055,148,1,normal,0
NOR_04375,146,4,0.9733333333333334,0.27473695816714183,21.84024781354747,2.001904233574992,146,1,normal,0
NOR_04376,149,1,0.9933333333333333,0.027045929,0.7359169512376909,0.069035452,149,1,normal,0
NOR_04377,149,1,0.9933333333333333,0.039784296,0.668431635,0.098123609,149,1,normal,0
NOR_04378,147,3,0.98,0.026079352125037182,0.4322554085263237,0.056334257,147,1,normal,0
NOR_04379,149,1,0.9933333333333333,0.030415455,0.5256874145175782,0.072434927,149,1,normal,0
NOR_04380,149,1,0.9933333333333333,0.028137666245086426,0.801617103,0.072521651,149,1,normal,0
NOR_04381,149,1,0.9933333333333333,0.035029594,1.147769346302627,0.098949073,149,1,normal,0
NOR_04382,149,1,0.9933333333333333,0.14678834946359268,10.76276887427221,0.9848542116234346,149,1,normal,0
NOR_04383,149,1,0.9933333333333333,0.052967244,4.603422546896605,0.3755114278965231,149,1,normal,0
NOR_04384,148,2,0.9866666666666667,0.039548314,0.7191885624275953,0.098687086,148,1,normal,0
NOR_04385,149,1,0.9933333333333333,0.036383193,0.5606471397734551,0.089757717,149,1,normal,0
NOR_04386,149,1,0.9933333333333333,0.030387474,0.3919651253258442,0.052233339,149,1,normal,0
NOR_04387,150,0,1,0.026197450353983378,0.3229268601900515,0.037101056693699466,150,1,normal,0
NOR_04388,149,1,0.9933333333333333,0.029510333892438432,0.3328193644145785,0.056711617,149,1,normal,0
NOR_04389,150,0,1,0.026338032,0.2534611045807861,0.034672376,150,1,normal,0
NOR_04390,150,0,1,0.025914474,0.1850861511254635,0.033206536,150,1,normal,0
NOR_04391,150,0,1,0.027869356,0.1724623829487378,0.03877271,150,1,normal,0
NOR_04392,150,0,1,0.024855127,0.1677077700929575,0.032595995,150,1,normal,0
NOR_04393,150,0,1,0.026955246,0.1633811278766808,0.037095307324791105,150,1,normal,0
NOR_04394,150,0,1,0.021997714,0.1530339714020633,0.029930615,150,1,normal,0
NOR_04395,150,0,1,0.026251993,0.1726902801086694,0.033333899,150,1,normal,0
NOR_04396,150,0,1,0.025340791975942332,0.1571136740323468,0.036556265,150,1,normal,0
NOR_04397,150,0,1,0.023137738221481352,0.1810346708247833,0.031627845,150,1,normal,0
NOR_04398,150,0,1,0.02413259,0.1928897816969961,0.034397554740921835,150,1,normal,0
NOR_04399,150,0,1,0.019975664880642337,0.191479912,0.029442936675050466,150,1,normal,0
NOR_04400,150,0,1,0.025152433368653523,0.194710247,0.035235265127454875,150,1,normal,0
NOR_04401,150,0,1,0.033893784,0.2559934239593677,0.049400662,150,1,normal,0
NOR_04402,150,0,1,0.031945537,0.2267503089803264,0.042377534253143695,150,1,normal,0
NOR_04403,150,0,1,0.028375126126317034,0.2127274446191871,0.037706925,150,1,normal,0
NOR_04404,150,0,1,0.026929798008886265,0.1500658262975461,0.03412026,150,1,normal,0
NOR_04405,150,0,1,0.026591167043898488,0.2115735449093347,0.037197808938891394,150,1,normal,0
NOR_04406,150,0,1,0.025028232800364113,0.2277433821296828,0.034841244,150,1,normal,0
NOR_04407,150,0,1,0.026264939262874404,0.2086741613682128,0.036281882156615514,150,1,normal,0
NOR_04408,150,0,1,0.023254343430583403,0.1894948495269284,0.033051596,150,1,normal,0
NOR_04409,150,0,1,0.028387411995728553,0.1872466061201647,0.039192106,150,1,normal,0
NOR_04410,150,0,1,0.029893195,0.181013685,0.04557042,150,1,normal,0
NOR_04411,150,0,1,0.02619569,0.1853303506888038,0.037221634881766864,150,1,normal,0
NOR_04412,150,0,1,0.026461079,0.1751201191123412,0.034075547,150,1,normal,0
NOR_04413,150,0,1,0.026921748576547107,0.2159511727810484,0.04161039,150,1,normal,0
NOR_04414,150,0,1,0.021768147355204194,0.206759341,0.031192751285227104,150,1,normal,0
NOR_04415,150,0,1,0.021492479,0.1996763146108693,0.032451204,150,1,normal,0
NOR_04416,150,0,1,0.02508308,0.2117852534033821,0.037572552,150,1,normal,0
NOR_04417,150,0,1,0.03442264,0.2530008647132214,0.052424425,150,1,normal,0
NOR_04418,150,0,1,0.024855441,0.2219441167139566,0.037110892,150,1,normal,0
NOR_04419,150,0,1,0.017965145745726906,0.2020852237306301,0.027170662122793548,150,1,normal,0
NOR_04420,150,0,1,0.025806224465469936,0.2052726419390692,0.040424118,150,1,normal,0
NOR_04421,150,0,1,0.021307339,0.181178678,0.030826728628134337,150,1,normal,0
NOR_04422,150,0,1,0.031777688,0.2751910178162936,0.047617575590536636,150,1,normal,0
NOR_04423,150,0,1,0.028902020426564517,0.3452022568217353,0.047694420320050286,150,1,normal,0
NOR_04424,149,1,0.9933333333333333,0.032416034,0.4767466194258925,0.063749306,149,1,normal,0
NOR_04425,148,2,0.9866666666666667,0.035460114,0.5862494055715366,0.085501927,148,1,normal,0
NOR_04426,148,2,0.9866666666666667,0.040057382,0.6793783909891029,0.090543462,148,1,normal,0
NOR_04427,149,1,0.9933333333333333,0.041760662,1.606078798607326,0.1414427576861632,149,1,normal,0
NOR_04428,148,2,0.9866666666666667,0.050190234900725765,1.469273647407966,0.18006487344429364,148,1,normal,0
NOR_04429,150,0,1,0.033960749,0.7054418320887993,0.072710807,150,1,normal,0
NOR_04430,148,2,0.9866666666666667,0.025784349520076418,0.4083222391235731,0.051973583,148,1,normal,0
NOR_04431,150,0,1,0.037107555797975686,1.100507940256682,0.11624651257855492,150,1,normal,0
NOR_04432,150,0,1,0.022012030251130337,0.7315962238932884,0.06288756,150,1,normal,0
NOR_04433,149,1,0.9933333333333333,0.035289991,0.6289879171181461,0.097387309,149,1,normal,0
NOR_04434,145,5,0.9666666666666667,0.0740086,3.747941045864991,0.34870896795504575,145,1,normal,0
NOR_04435,147,3,0.98,0.068424321,6.229110510960204,0.5101491151513105,147,1,normal,0
NOR_04436,147,3,0.98,0.063864366,2.670297681552239,0.3176080098986162,147,1,normal,0
NOR_04437,149,1,0.9933333333333333,0.032689829,1.032614473,0.11776773176930336,149,1,normal,0
NOR_04438,148,2,0.9866666666666667,0.052258419,1.113946133470003,0.18124259673243548,148,1,normal,0
NOR_04439,148,2,0.9866666666666667,0.04724035,1.205986714701222,0.16470497238973494,148,1,normal,0
NOR_04440,148,2,0.9866666666666667,0.033407266,1.031273951339563,0.12789554457314933,148,1,normal,0
NOR_04441,148,2,0.9866666666666667,0.094957396,3.620712349443908,0.4776324551693292,148,1,normal,0
NOR_04442,148,2,0.9866666666666667,0.12337549708300773,14.40529888677496,1.1756107964229423,148,1,normal,0
NOR_04443,148,2,0.9866666666666667,0.040429515,1.308867801273248,0.14282657240621344,148,1,normal,0
NOR_04444,147,3,0.98,0.028783179,0.5314309565937685,0.068833944,147,1,normal,0
NOR_04445,150,0,1,0.024910963773511756,0.2912066420811686,0.038219402977633515,150,1,normal,0
NOR_04446,150,0,1,0.019178125084329815,0.1566456360248432,0.027197574923019243,150,1,normal,0
NOR_04447,150,0,1,0.031666658,0.273924265,0.052036628,150,1,normal,0
NOR_04448,150,0,1,0.026136703,0.5771407763834394,0.059348919,150,1,normal,0
NOR_04449,149,1,0.9933333333333333,0.29528866951998806,16.19469966768242,1.9516023464829169,149,1,normal,0
NOR_04450,149,1,0.9933333333333333,0.030653755003838004,1.328404545569803,0.11466211157996371,149,1,normal,0
NOR_04451,147,3,0.98,0.058758702,2.310578736,0.23527139370071118,147,1,normal,0
NOR_04452,149,1,0.9933333333333333,0.026396801,0.3963584458168168,0.057802599,149,1,normal,0
NOR_04453,149,1,0.9933333333333333,0.02708893,0.3641973140655248,0.062368293,149,1,normal,0
NOR_04454,149,1,0.9933333333333333,0.025992963051362228,0.449092902,0.055692483616142444,149,1,normal,0
NOR_04455,149,1,0.9933333333333333,0.025168663269272046,0.4286722615242636,0.057803711,149,1,normal,0
NOR_04456,150,0,1,0.013397861016808212,0.1661990785139463,0.027748202012157847,150,1,normal,0
NOR_04457,150,0,1,0.028347782,1.152806825967849,0.1118851949588683,150,1,normal,0
